Kawartha,2020,Swamp Sparrow,NA,NA
Kingston,2020,Trumpeter Swan,NA,NA
Peterborough,2020,Trumpeter Swan,NA,NA
Guelph,2020,American Wigeon,NA,NA
Kawartha,2020,American Wigeon,NA,NA
London,2020,American Wigeon,NA,NA
Peterborough,2020,American Wigeon,NA,NA
Guelph,2020,Barred Owl,NA,NA
Guelph,2020,Common Loon,NA,NA
Kingston,2020,Common Loon,NA,NA
Kawartha,2020,Common Loon,NA,NA
London,2020,Common Loon,NA,NA
Peterborough,2020,Common Loon,NA,NA
Guelph,2020,Gadwall,NA,NA
Kawartha,2020,Gadwall,NA,NA
London,2020,Gadwall,NA,NA
Peterborough,2020,Gadwall,NA,NA
Guelph,2020,Greater Scaup,NA,NA
Kawartha,2020,Greater Scaup,NA,NA
Peterborough,2020,Greater Scaup,NA,NA
Guelph,2020,Hermit Thrush,NA,NA
Kingston,2020,Hermit Thrush,NA,NA
Kawartha,2020,Hermit Thrush,NA,NA
Peterborough,2020,Hermit Thrush,NA,NA
Kingston,2020,Iceland Gull,NA,NA
Kawartha,2020,Iceland Gull,NA,NA
Guelph,2020,Long-tailed Duck,NA,NA
Kawartha,2020,Long-tailed Duck,NA,NA
London,2020,Long-tailed Duck,NA,NA
Peterborough,2020,Long-tailed Duck,NA,NA
Kawartha,2020,Northern Harrier,NA,NA
Toronto,2020,Northern Harrier,NA,NA
Guelph,2020,Red-breasted Merganser,NA,NA
London,2020,Red-breasted Merganser,NA,NA
Peterborough,2020,Red-breasted Merganser,NA,NA
Kawartha,2020,Red-winged Blackbird,NA,NA
Peterborough,2020,Red-winged Blackbird,NA,NA
Guelph,2020,Redhead,NA,NA
Kawartha,2020,Redhead,NA,NA
Peterborough,2020,Redhead,NA,NA
Guelph,2020,Ring-necked Duck,NA,NA
Kawartha,2020,Ring-necked Duck,NA,NA
Peterborough,2020,Ring-necked Duck,NA,NA
Guelph,2020,Tundra Swan,NA,NA
Kawartha,2020,Tundra Swan,NA,NA
London,2020,Tundra Swan,NA,NA
Peterborough,2020,Tundra Swan,NA,NA
Toronto,2020,Tundra Swan,NA,NA
Guelph,2020,White-winged Scoter,NA,NA
Kawartha,2020,White-winged Scoter,NA,NA
London,2020,White-winged Scoter,NA,NA
Peterborough,2020,White-winged Scoter,NA,NA
Guelph,2020,Gray Jay,NA,NA
Kingston,2020,Gray Jay,NA,NA
Kawartha,2020,Gray Jay,NA,NA
London,2020,Gray Jay,NA,NA
Peterborough,2020,Gray Jay,NA,NA
Toronto,2020,Gray Jay,NA,NA
Guelph,2020,Lesser Scaup,NA,NA
Kingston,2020,Lesser Scaup,NA,NA
Kawartha,2020,Lesser Scaup,NA,NA
Peterborough,2020,Lesser Scaup,NA,NA
Kingston,2020,Rough-legged Hawk,NA,NA
Toronto,2020,Rough-legged Hawk,NA,NA
Kawartha,2020,White-winged Crossbill,NA,NA
